,train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
453,453,Decor hanging,3,Home/Home Décor/Home Décor Accents,,12.0,0,Apple in basket hanging
454,454,Adidas high top basketball shoes,2,Men/Shoes/Athletic,Adidas,23.0,1,"Size 12 1/2, never worn and in great condition."
455,455,Magic throwback Nick Anderson,3,Men/Athletic Apparel/Jerseys,,25.0,1,"Champion Orlando Magic Nick Anderson Jersey, overall in great shape for the age, minor wear on the numbers see pictures."
456,456,21 day fix,3,Electronics/Media/DVD,,31.0,0,21 day fix plus bonus unopened DVD. I will also include a set of the containers.
457,457,Boutique top,3,Women/Tops & Blouses/Blouse,,10.0,1,"Perfect for spring and summer. Fun criss cross back detail. No flaws, cleaning out closet. Smoke and pet free home"
458,458,Tool Lateralus cd,3,Electronics/Media/CD,,4.0,1,No slip cover
459,459,4T lot of shirts,4,Kids/Boys 2T-5T/Tops & T-Shirts,Old Navy,10.0,1,2 old nave shirts and 1 carter's all size 4T free shipping
460,460,BLACK DISTRESSED JEANS,1,"Women/Jeans/Slim, Skinny",,17.0,0,"Brand new!!! Brand: UWD SIZE: 5 regular Such a cute pair of distressed black denim jeans. The material isn't the jegging type, it is actual denim. The distressing is so cute! Stretchy and hugs your curves! hope this can find space in your wardrobe!!"
461,461,Victoria Secret PINK Sweatpants,3,Women/Athletic Apparel/Tracksuits & Sweats,Victoria's Secret,21.0,0,Size xs very goodcondition boot cut sweatpants. Has pockets on back side.
462,462,Women's Size S Nike DriFit Shorts,3,Women/Athletic Apparel/Shorts,Nike,16.0,0,Black with unique colors around the sides.
463,463,Go pro chest harness,2,Electronics/Cameras & Photography/Camera & Photo Accessories,,24.0,0,"Worn once zip lining in Mexico, never used again Originally paid [rm]"
464,464,Slide smart watch,1,Women/Women's Accessories/Watches,,19.0,0,"Brand new Slidewatch! Rarely used black all around, unisex. No flaws!"
465,465,Medium LuLaRoe Randy Nwt,1,Women/Tops & Blouses/T-Shirts,LuLaRoe,29.0,1,Black with gray stripes
466,466,Chinese decor vase and pic. Beautiful,2,Home/Home Décor/Home Décor Accents,,20.0,0,Re decorating. Vase is 12 inches. Pic means double happiness. A great addition to any room. See other pics.
467,467,Mk watch,2,Women/Women's Accessories/Watches,Michael Kors,30.0,1,New last 1
468,468,Baby K-Swiss Shoes 1DAYSALE,1,Kids/Boys 0-24 Mos/Shoes,K-SWISS,9.0,1,Cuties
469,469,Kylie Jenner,3,Women/Shoes/Fashion Sneakers,PUMA,39.0,1,Kylie Jenner Pumas very comfortable and cute with a pair of leggings ..
470,470,Victoria's Secret Tote Bag,4,Handmade/Bags and Purses/Tote,,10.0,1,"Few snags, not noticeable unless you look very closely."
471,471,Nike track shoes,3,Women/Shoes/Athletic,Nike,34.0,0,Paid almost [rm] for them this past winter. Literally worn for 1 hour and didn't like them. Have the spike tool remover. Size 7w
472,472,LuLaRoe NWT Amelia 3XL,1,Women/Maternity/Dresses,LuLaRoe,55.0,1,Watermelon colors
473,473,Hold for Engravemybones,1,Beauty/Makeup/Lips,NYX,23.0,1,4 items from NYX NYX Lingerie Lipstick 01 Honeymoon NYX Lingerie Lipstick 05 Beauty Mark NYX Lingerie Lipstick 09 Corset x2
474,474,Nightmare Before Christmas Hoodie,3,Women/Sweaters/Hooded,Disney,8.0,1,Featuring Jack Skellington's head. Bought at Hot Topic a while ago.
475,475,H&M womens XS hoodie,3,Women/Sweaters/Hooded,H&M,8.0,1,No stains/no holes Great condition From pet and smoke free home
476,476,VS PINK full zip hoodie XS,3,Women/Sweaters/Full Zip,PINK,18.0,1,"VS PINK full zip hoodie in XS, used but in good condition w/minor flaws, please see 3rd & 4th pics as I try to take a closeup pics, mostly fuzzies as it is normal after u wash & dry them multiple times. I traded with someone else on a different app but feels a little tight on me as I like looser fits for sweaters/hoodies. Priced cheap to reflect on condition of hoodie, please ask if u have any questions. This item will ship FedEx, thank u."
477,477,Vintage cyber pup jr. dog walks,3,Kids/Toys/Electronics for Kids,,12.0,0,"Up for sale is an extremely rare and highly sought after Cyber Pup, Jr.Interactive Walking Dog the can see, hear, feel, sing and Dance! buy this now before it's gone forever! Comes with an instruction manual that describes how to program the dog do things like sleep, play games, do tricks…etc. This works perfectly, comes in the original box and has the instruction manuel. This is from 2000 and is rarely seen on the Internet for sale! Cyber pup has a sensors in the head, eyes and mouth. It also has an infrared sensor, and a light sensor. The LED eyes have different expressions that tell you what his ‘emotions’ are. It is Marked “Thunder Electronics …Made in China ” It takes 4 AA batteries."
478,478,Tory Burch black leather flat 9.5,4,Women/Shoes/Flats,Tory Burch,40.0,0,"Used condition Tory Burch flats. Black pebbled leather. Wear is shown in pictures and includes scuffing on toes (fixable w a little polish), peeling insole, wear mark on heel (does not go the whole way thru see pic). Pictures show true condition and wear. The nice thing is, all these issues are not very not noticeable when wearing. I do not have original box but can sent another TB box if you want one! Please see all pics and ask any questions prior to purchase. These are in fair wearable condition. If you want new then please don't purchase."
479,479,Women's Converse All Star tennis shoes 7,3,Women/Shoes/Fashion Sneakers,Converse,18.0,0,"Women's Converse all star tennis shoes. Size: 7.... I think they run more like a 7.5. Bottom of shoe is 10.5"" from very tip to end of heel. Good condition.... Mild dirty on white sole and a toe scuff on left front."
480,480,BAMBOO ADULT TOOTHBRUSH 2-PACK,1,Other/Daily & Travel items/Personal Care,,15.0,1,"Brush with Bamboo’s 2-pack includes 2 Adult toothbrushes. Every part of this product is plant-based: bristles, handle, wrapper, and box. Soft bristles are made from a base of 62% castor bean oil (bio-based and recyclable, but not biodegradable). Bristles made in USA. The handle is made from 100% bamboo (organic and wild – no pesticides or fertilizers). The wrapper around the toothbrush is plant-based and commercially compostable. The box encasing the toothbrush is made from paper – no tape or glue is used. Your bamboo toothbrushes can be used for just as long as plastic toothbrushes. USDA Certified Biobased. Green American Certified. Vegan. BPA-Free. Natural and Non-toxic."
481,481,Blue Ombré Sequined Homecoming Dress,2,Women/Dresses/Knee-Length,Masquerade,36.0,0,Masquerade brand. Size 15/16. Perfect condition. Only worn once for a few hours
482,482,Peanut Butter Air Force One,2,Men/Shoes/Fashion Sneakers,Nike,61.0,0,Very clean . Worn maybe once. Has crease protection pads installed . Size 10.5 . Mint condition Not for sale in the main market anymore
483,483,UCLA sweatshirt - youth,2,Kids/Boys (4+)/Top & T-shirts,,15.0,0,"•UCLA Sweatshirt• ▪️Youth size Small ▪️Unisex - perfect for boys or girls ▪️Super soft pullover sweatshirt with hood ▪️Signature UCLA blue and yellow ▪️50% Cotton 50% Polyester ▪️Chest measures 19"" straight across laid flat ▪️Length is 21"" long"
484,484,Maybelline Mascara #130 Blackest Black,1,Beauty/Makeup/Eyes,Maybelline,9.0,1,(3) maybelline mascara As pictured New!!! FAST FREE SHIPPING!!! Price is for all 3!!!
485,485,Jordan Toddler 5c,2,Kids/Boys 2T-5T/Shoes,Nike,20.0,1,Jordan Toddler 5c White Boy/Girl
486,486,Patagonia Tan Vest,2,Women/Coats & Jackets/Vest,patagonia,60.0,1,"Incredibly warm vest, it's thick but light at the same time. I bought it large because that vest style runs small so it truly fits as a medium/large"
487,487,Lularoe tc pink camera leggings,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,60.0,1,Brand new floral camera leggings
488,488,LA Girl Banana Yellow Setting Powder,1,Beauty/Makeup/Face,,8.0,1,"LA Girl HD Pro Setting Powder in Banana Yellow - Brand New *Comes without seal by manufacturer* *Quality assured - we source direct* • For all skin types and tones • Sets foundation and mattifies skin • Corrects redness • Neutralizes dark undertones • Can be applied on bare skin or over foundation ✨PLEASE READ BELOW ✔You'll receive everything as described or as shown in the photos ✅Handling time is 1 or 2 days (this is what ""ships within"" means) and transit time is 3 to 7 days EXcluding Sundays via USPS ✨BUNDLE FOR DISCOUNTS ✔Take [rm] off 2 items, [rm] off 3 items, [rm] off 4 items etc. ✔Each item is equal to each listing (which may consist of more than 1 product) ❌Our prices are otherwise firm ❤Check out our page! We have maybelline, loreal, nyx, beauty treats, city color, la girl, beauty creations, italia deluxe, contour highlighters, palettes, liquid lipstick etc"
489,489,Adidas men's gray athletic top medium,2,Men/Athletic Apparel/Shirts & Tops,Adidas,18.0,0,"Like new, size medium"
490,490,Lena Cosmetics Jason liquid lipstick,1,Beauty/Makeup/Lips,,14.0,0,Brand new in box Lena Lashes Cosmetics liquid lipstick in Jason. Currently sold out. Perfect color/vampy color. Dark red/burgundy red. Beautiful color on any skin color.
491,491,Marvel legends Captain America,1,Kids/Toys/Action Figures & Statues,Marvel,19.0,0,Brand new
492,492,5 Disney Princess Dress Up,3,Kids/Toys/Dolls & Accessories,Disney,18.0,0,5 Disney Princess magnetic dress up Sleeping Beauty - Aurora Frozen - Elsa & Anna Disney Jr - Doc McStuffins Cinderella Lots of dress up options. Clothes shoes accessories Comes with Frozen keepsake box:) No free shipping
493,493,Call Of Duty Black Ops 3 PS4,3,Electronics/Video Games & Consoles/Games,,12.0,0,No description yet
494,494,Caroline Pollack Necklace,2,Women/Jewelry/Necklaces,,29.0,0,"925 SS 10 strand Necklace Called ""Liquid Silver"". Same one on eBay selling for [rm]. Price firm."
495,495,Columbia Down Jacket,3,Women/Athletic Apparel/Jackets,Columbia,34.0,0,Women's Cobalt blue down jacket. Gently Used. Very warm and snuggly on those cold mornings! Generous size large.
496,496,Women's latch belt,3,Women/Women's Accessories/Belts,,6.0,1,FREE SHIPPING Will bundle Belt is stretchy..one size fits most
497,497,Nintendo 64 Men's T shirt Size 2XL,1,Men/Tops/T-shirts,Nintendo,15.0,1,New t shirt Official Licensed Product Size 2XL
498,498,Anastasia lipgloss - sepia,2,Beauty/Makeup/Lips,Sephora,12.0,0,"Brand new, unsealed Anastasia opaque lip gloss. Opened to swatch, the color didn't look right with my skin tone. Retail is [rm]. I also have in Dusty Rose. Bundle for free shipping! Just ask in the comments below :) thanks for looking!"
499,499,Lush,2,Beauty/Bath & Body/Bath,,16.0,1,No description yet
500,500,Bundle for Elle's boutique,1,Women/Women's Accessories/Hats,PINK,49.0,1,Brand new Price is firm Bundle orders to save on shipping :)
501,501,New Tarte Mini Sample set,1,Beauty/Makeup/Face,Tarte,9.0,1,New Tarte Mini Sample set
502,502,NEW IN BOX Belkin iPhone/iPad chargers!,1,Electronics/Cell Phones & Accessories/Cell Phone Accessories,Belkin,15.0,1,These are 25$ in bell and other stores I got them at a salvage auction where the box they were in was damaged during shipping. 15$ each or 2 for 25. Shipping is free thanks!
503,503,Strappy Tangerine/Orange Monokini,2,Women/Swimwear/One-Piece,,10.0,0,"I ordered this last year but I don't recall where from, nor is there a tag on it but it fits like a medium/large. Fits better on those who have some hips to them! Somewhat cheeky. Never wore in water, only to try on. It was a bit small and I should have gotten and XL. I am 5'4"" and about 180"
504,504,PINK summer tank,2,"Women/Tops & Blouses/Tank, Cami",PINK,8.0,1,"Good condition, worn maybe twice!"
505,505,Banana Republic polo,2,"Men/Tops/Polo, Rugby",Banana Republic,11.0,0,Navy and gray striped polo by Banana Republic luxury touch line of men's polo shirts. Size large. Very nice and soft polo with no signs of ware. Like new condition. Made with 100% cotton.
506,506,Brandy Melville holo sticker bundle,1,Women/Tops & Blouses/T-Shirts,Brandy Melville,3.0,1,Brandy Melville stickers ✨ holo alien sticker ✨ holo smile sticker FREE SHIPPING || Will be shipped in an envelope w/tracking provided
507,507,3D Mink False Eyelashes w Glue,1,Beauty/Makeup/Eyes,,12.0,1,"♡BNIB 2 Reusable pairs ♡ Includes 1 new DUO clear eyelash glue ♡Unbranded, Mink fibers ♡Check my ratings for feedback! ♡Prices are •FIRM• unless bundled ♡Check out my other lashes! ♡I ship within 2-3 business days MST. ♡Excludes holidays/weekends Tags for views: house of lashes, velour, mink, false lashes, false eyelashes, wispies, huda, kiss lashes, ardell, Kylie, makeup, cruelty free, koko lashes,"
508,508,Like new Nike shorts!,2,Women/Athletic Apparel/Shorts,Nike,34.0,0,Green like new Nike shorts! Great condition! Excellent for a jog or a bum day! Offers are accepted! 3 pairs
509,509,✨Girl's fur vest ✨size medium,1,Kids/Girls (4+)/Tops & T-Shirts,,13.0,0,✨NEW-Paid [rm] So cute with leggings! ✨Search jkids and bundle for best DEALS!!✨ Children's Place Gap Old Navy Justice
510,510,Nike Air Max Tavas,3,Men/Shoes/Fashion Sneakers,Nike,14.0,1,Sunset orange and red good condtion
511,511,Anastasia Beverly Hills That Glow,1,Beauty/Makeup/Makeup Palettes,,15.0,1,Up for sale is a brand new Anastasia Beverly Hills glow kit! Brings instant luminosity to the complexion with these four metallic powder highlighters. Just layer the highly blendable shades together or wear them separately on the eyes and body for a radiant look. Good luck shoppers :)
512,512,Pink(Victoria Secret) Small w/ phone cas,1,Women/Tops & Blouses/T-Shirts,PINK,31.0,0,NWT...... Victoria Secret Gray&White Shirt..w/ IPHONE 7 plus case
513,513,Forever Red fragrance Mist,2,Beauty/Fragrance/Women,Bath & Body Works,15.0,1,NEVER used bath and body works forever red mist 8 fl oz
514,514,RAIDERS ZIP UP HOODIE,2,Women/Sweaters/Full Zip,,16.0,1,Worn a couple of times but is still in brand-new condition please feel free to contact me with any questions or concerns thank you
515,515,Burgandy snow flake leggings OS,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,51.0,0,"One size fits small-large. Soft brush knit leggings are amazingly comfortable! 92 % polyester, 8 % spandex. Softer than LuLaRoe leggings! Not sheer or see through. Perfect for the winter or holidays! NOT LULAROE!! Burgundy asymmetrical top also available. Make it an outfit for 45! (White cardigan not included) Brand- Infinity Raine"
516,516,First Remi and Indian Remi Virgin Hair,1,Beauty/Hair Care/Styling Products,,55.0,1,"3 Packs of hair 2 Straight and 1 Wavy The straight is in 12 inch and Color is black The wavy hair is 16"" and Black Contact me before buying !!!"
517,517,Super Awesome Bundle,3,Other/Other/Other,,49.0,0,"This awesome bundle includes the red and white polka dot dress, the black and blue striped skirt, the pink speckled cardi, the cali jacket, the black strapless dress, and the plum adidas jacket. Also for free I'm including the black and gray cardigan, the black strappy bralette (perfect for summer!) and a pair of frameless heart shaped sunnies (not pictured)!! If the package wasn't already super full I'd include more items! Thank you so much for your business!"
518,518,Tide Pods bundle,1,Home/Cleaning Supplies/Household Cleaners,,18.0,0,Includes: 4 bags tide Pods spring meadow 14 pacs each bag total of 56 pacs
519,519,☆VS☆ 36dd DREAM ANGELS PUSHUP,3,Women/Underwear/Bras,Victoria's Secret,20.0,0,♡36dd VICTORIA'S SECRET DREAM ANGELS WITH CRYSTALS BRA ♡Baby blue lace with accent neon yellow spaghetti strap with accent bows ♡GOOD USED CONDITION
520,520,Lularoe Julia/Jordan Athletic Pant,2,Women/Dresses/Knee-Length,LuLaRoe,46.0,0,"I love this print!! I believe it was called cabbage floral. It is red with pink,green and hints of yellow."
521,521,Boots,3,Men/Shoes/Boots,Timberland,74.0,0,Black timberland boots Size 7 boys/men
522,522,PIXAR *Cars*Blanket *free ship*,3,Home/Bedding/Blankets & Throws,Disney,9.0,1,Measures 33×44.
523,523,New lularoe Randy shirt sz m,1,Women/Tops & Blouses/T-Shirts,LuLaRoe,23.0,0,Comes from a smoke free pet friendly home check out my other listings to combined on shipping
524,524,Navy Blue Sweater,3,Kids/Boys 2T-5T/Coats & Jackets,,7.0,1,No description yet
525,525,Elf Belle Beauty Book,1,Beauty/Makeup/Makeup Sets,e.l.f.,22.0,1,Brand new never used
526,526,Ballerina Doll,1,Kids/Toys/Dolls & Accessories,American Boy & Girl,15.0,0,Cute Blonde Ballerina Doll! Hardly used and very cute! There is no imperfections or flaws of any kind. I can not place her shoes so item comes with no shoes. Items comes with outfit and everything you see in photo. Her eyes close when she is down and open when up! American Girl Doll
527,527,Cam Matthew HOLD FOR FELDER,1,Vintage & Collectibles/Trading Cards/Sports,NFL,5.0,1,No description yet
528,528,Yu Darvish '16 Platinum Ice Card Rangers,2,Vintage & Collectibles/Trading Cards/Sports,,3.0,1,2016 Bowman Platinum Ice Yu Darvish #45 Card Texas Rangers In Nm condition pack fresh Card
529,529,New Unisex Converse Women's 11/Men's 9,1,Men/Shoes/Fashion Sneakers,Converse,41.0,0,New black and white converse style Cyphe ox. Men size 9. Women's size 11. Box not included to save on shipping.
